start;end;pitch;pitchclass;instrument
33.7500;34.3770;43;7;"piano"
34.5000;37.3800;59;11;"voice"
34.5000;37.3800;50;2;"piano"
34.5000;37.3800;55;7;"piano"
34.5000;37.3800;59;11;"piano"
34.5000;37.3800;43;7;"piano"
37.3800;39.0200;59;11;"voice"
37.3800;39.0200;50;2;"piano"
37.3800;39.0200;55;7;"piano"
37.3800;39.0200;59;11;"piano"
37.3800;39.0200;43;7;"piano"
39.0200;40.3500;59;11;"voice"
39.0200;40.3610;59;11;"piano"
39.0200;41.2000;50;2;"piano"
39.0200;41.2200;54;6;"piano"
39.0200;41.2590;38;2;"piano"
39.0200;41.2590;48;0;"piano"
40.3500;41.2000;57;9;"voice"
40.3500;41.2040;57;9;"piano"
41.2000;43.2120;55;7;"voice"
41.2000;43.3140;55;7;"piano"
41.2000;43.3140;50;2;"piano"
41.2000;43.2280;43;7;"piano"
41.2000;43.2280;47;11;"piano"
43.2120;43.7800;57;9;"voice"
43.6200;45.4400;50;2;"piano"
43.6200;45.4400;55;7;"piano"
43.6200;45.4400;59;11;"piano"
43.6200;45.4400;43;7;"piano"
43.8050;45.4400;59;11;"voice"
45.4400;46.8100;59;11;"voice"
45.4400;46.8210;59;11;"piano"
45.4400;47.6600;50;2;"piano"
45.4400;47.6800;54;6;"piano"
45.4400;47.7000;38;2;"piano"
45.4400;47.7000;48;0;"piano"
46.8100;47.6600;57;9;"voice"
46.8100;47.6640;57;9;"piano"
47.6600;50.3800;55;7;"voice"
47.6600;50.8020;55;7;"piano"
47.6600;50.8020;50;2;"piano"
47.6600;50.7280;43;7;"piano"
47.6600;50.7280;47;11;"piano"
50.8800;52.2000;59;11;"piano"
50.8800;52.2000;62;2;"piano"
50.8800;52.2000;43;7;"piano"
50.8800;52.2000;50;2;"piano"
52.2000;53.8070;59;11;"piano"
52.2000;53.8070;62;2;"piano"
52.2000;54.4400;54;6;"piano"
52.2000;54.4400;38;2;"piano"
52.2000;54.4200;50;2;"piano"
53.7500;54.4240;57;9;"piano"
53.7500;54.4240;60;0;"piano"
54.4200;55.8820;59;11;"piano"
54.4200;55.8820;55;7;"piano"
54.4200;55.8820;43;7;"piano"
54.4200;55.8820;50;2;"piano"
57.2200;58.2600;59;11;"voice"
57.2200;58.2600;52;4;"piano"
57.2200;58.2600;55;7;"piano"
57.2200;58.2600;59;11;"piano"
57.2200;58.2600;40;4;"piano"
58.2600;59.6700;59;11;"voice"
58.2600;59.6700;52;4;"piano"
58.2600;59.6810;55;7;"piano"
58.2600;59.6810;59;11;"piano"
58.2600;59.6810;40;4;"piano"
59.6700;60.6200;57;9;"voice"
59.6700;60.4360;52;4;"piano"
59.6700;60.4360;57;9;"piano"
59.6700;60.4360;36;0;"piano"
59.6700;60.4360;48;0;"piano"
60.6200;62.4200;57;9;"voice"
60.6200;62.4200;52;4;"piano"
60.6200;62.4200;57;9;"piano"
60.6200;62.4200;36;0;"piano"
60.6200;62.4200;48;0;"piano"
62.4200;63.5400;59;11;"voice"
62.4200;63.5400;52;4;"piano"
62.4200;63.5400;56;8;"piano"
62.4200;63.5400;59;11;"piano"
62.4200;63.5400;35;11;"piano"
62.4200;63.5400;47;11;"piano"
63.5400;64.9300;60;0;"voice"
63.5400;64.9410;57;9;"piano"
63.5400;64.9410;60;0;"piano"
63.5400;65.5270;52;4;"piano"
63.5400;64.9410;33;9;"piano"
63.5400;64.9410;45;9;"piano"
64.9300;65.7600;59;11;"voice"
64.9300;65.6990;55;7;"piano"
64.9300;65.6990;59;11;"piano"
64.9300;65.6990;40;4;"piano"
65.7600;67.3600;59;11;"voice"
65.7600;67.3600;52;4;"piano"
65.7600;67.3600;55;7;"piano"
65.7600;67.3600;59;11;"piano"
65.7600;67.3600;40;4;"piano"
67.3600;70.1600;59;11;"voice"
67.3600;70.1600;55;7;"piano"
67.3600;70.1600;59;11;"piano"
67.3600;70.1600;40;4;"piano"
67.3600;70.1600;47;11;"piano"
70.1600;71.5900;59;11;"voice"
70.1600;71.6010;59;11;"piano"
70.1600;72.3600;54;6;"piano"
70.1600;72.3600;39;3;"piano"
70.1600;72.3400;47;11;"piano"
71.5900;72.3400;57;9;"voice"
71.5900;72.3440;57;9;"piano"
72.3400;73.7580;55;7;"voice"
72.3400;74.4480;55;7;"piano"
72.3400;74.4480;52;4;"piano"
72.3400;74.4480;40;4;"piano"
72.3400;74.4480;47;11;"piano"
73.7580;74.9250;57;9;"voice"
74.7800;76.3200;55;7;"piano"
74.7800;76.3200;59;11;"piano"
74.7800;76.3200;40;4;"piano"
74.7800;76.3200;47;11;"piano"
74.9450;76.3200;59;11;"voice"
76.3200;77.7100;59;11;"voice"
76.3200;77.7560;59;11;"piano"
76.3200;78.4200;50;2;"piano"
76.3200;78.4400;54;6;"piano"
76.3200;78.4600;38;2;"piano"
76.3200;78.4600;48;0;"piano"
77.7100;78.4200;57;9;"voice"
77.7100;78.4240;57;9;"piano"
78.4200;80.3000;55;7;"voice"
78.4200;80.9620;55;7;"piano"
78.4200;80.9620;50;2;"piano"
78.4200;80.8630;43;7;"piano"
78.4200;80.8630;47;11;"piano"
81.0400;82.6400;55;7;"piano"
81.0400;82.6400;59;11;"piano"
81.0400;82.6400;40;4;"piano"
81.0400;82.6400;47;11;"piano"
82.6400;84.1010;59;11;"piano"
82.6400;84.2890;54;6;"piano"
82.6400;84.1010;39;3;"piano"
82.6400;84.1010;47;11;"piano"
84.0900;84.5110;60;0;"piano"
84.0900;84.5110;38;2;"piano"
84.0900;84.5110;45;9;"piano"
84.6000;87.8070;54;6;"piano"
84.6000;87.8070;60;0;"piano"
84.6000;87.8070;38;2;"piano"
84.6000;87.8070;45;9;"piano"
87.7800;88.8340;50;2;"piano"
87.7800;88.8340;55;7;"piano"
87.7800;88.8340;59;11;"piano"
87.7800;88.8340;43;7;"piano"
87.7800;88.8340;47;11;"piano"
89.1000;90.7900;59;11;"piano"
89.1000;91.4400;50;2;"piano"
89.1000;91.4600;54;6;"piano"
89.1000;91.4800;38;2;"piano"
89.1000;91.4800;48;0;"piano"
90.7100;91.4440;57;9;"piano"
91.4400;93.7290;55;7;"piano"
91.4400;93.7290;50;2;"piano"
91.4400;92.9500;43;7;"piano"
91.4400;92.9500;47;11;"piano"
95.6000;96.1000;55;7;"voice"
96.1000;96.6000;58;10;"voice"
96.1000;98.5800;50;2;"piano"
96.1000;98.5800;55;7;"piano"
96.1000;98.5800;58;10;"piano"
96.1000;98.5800;43;7;"piano"
96.6000;97.1000;58;10;"voice"
97.1000;98.0400;58;10;"voice"
98.0400;98.5800;58;10;"voice"
98.5800;99.7360;58;10;"voice"
99.7320;100.4600;57;9;"voice"
100.3200;101.1000;50;2;"piano"
100.3200;101.1000;55;7;"piano"
100.3200;101.1000;43;7;"piano"
100.3200;101.1000;46;10;"piano"
100.4800;101.1000;55;7;"voice"
101.1000;104.0800;57;9;"voice"
101.1000;102.0200;54;6;"piano"
101.1000;102.0200;57;9;"piano"
101.1000;102.0200;38;2;"piano"
101.1000;102.0200;50;2;"piano"
102.0200;102.5200;54;6;"piano"
102.0200;102.5200;57;9;"piano"
102.0200;102.5200;38;2;"piano"
102.0200;102.5200;50;2;"piano"
102.5200;103.2000;54;6;"piano"
102.5200;103.2000;57;9;"piano"
102.5200;103.2000;38;2;"piano"
102.5200;103.2000;50;2;"piano"
103.2000;103.7800;54;6;"piano"
103.2000;103.7800;57;9;"piano"
103.2000;103.7800;38;2;"piano"
103.2000;103.7800;50;2;"piano"
104.0800;104.5400;57;9;"piano"
104.0800;104.9200;54;6;"piano"
104.0800;104.9200;50;2;"piano"
104.0800;104.9200;38;2;"piano"
104.5300;105.1700;62;2;"piano"
104.9200;106.0400;62;2;"voice"
104.9200;105.7100;54;6;"piano"
104.9200;106.0400;50;2;"piano"
104.9200;106.0400;45;9;"piano"
105.1600;105.8400;60;0;"piano"
106.0400;107.0500;62;2;"voice"
106.0400;108.5400;55;7;"piano"
106.0400;108.5400;58;10;"piano"
106.0400;108.5400;43;7;"piano"
106.0400;108.5400;50;2;"piano"
107.0500;107.4200;58;10;"voice"
107.4200;107.9200;58;10;"voice"
107.9200;108.5400;58;10;"voice"
108.5400;109.4700;60;0;"voice"
109.0400;110.3600;55;7;"piano"
109.0400;110.3600;58;10;"piano"
109.0400;110.3600;43;7;"piano"
109.0400;110.3600;50;2;"piano"
109.4700;110.3600;58;10;"voice"
110.3600;113.1400;57;9;"voice"
110.3600;111.0200;54;6;"piano"
110.3600;111.0200;57;9;"piano"
110.3600;111.0200;50;2;"piano"
111.0200;111.6900;54;6;"piano"
111.0200;111.6800;57;9;"piano"
111.0200;111.6800;50;2;"piano"
111.6800;112.4200;53;5;"piano"
111.6800;112.4200;57;9;"piano"
111.6800;112.4300;50;2;"piano"
112.4200;113.1500;51;3;"piano"
112.4200;113.1400;53;5;"piano"
112.4200;113.1500;57;9;"piano"
112.4200;113.1500;48;0;"piano"
113.1400;114.0100;50;2;"piano"
113.1400;114.0000;53;5;"piano"
113.1400;114.0000;58;10;"piano"
113.1400;114.0000;46;10;"piano"
114.0000;115.0400;62;2;"voice"
114.0000;114.7600;53;5;"piano"
114.0000;114.7600;58;10;"piano"
114.0000;114.7600;62;2;"piano"
114.0000;114.7600;46;10;"piano"
115.0400;116.2500;62;2;"voice"
115.0400;116.2600;58;10;"piano"
115.0400;116.2600;62;2;"piano"
115.0400;116.8500;53;5;"piano"
115.0400;116.2600;46;10;"piano"
116.2500;116.9200;60;0;"voice"
116.2500;116.9000;57;9;"piano"
116.2500;116.9000;60;0;"piano"
116.2500;116.9000;41;5;"piano"
116.9200;118.5400;60;0;"voice"
116.9200;118.5700;53;5;"piano"
116.9200;118.5700;57;9;"piano"
116.9200;118.5700;60;0;"piano"
116.9200;118.5700;41;5;"piano"
118.5400;119.4400;62;2;"voice"
118.5400;119.4100;56;8;"piano"
118.5400;119.4100;58;10;"piano"
118.5400;119.4100;62;2;"piano"
118.5400;119.4100;46;10;"piano"
119.4400;120.7900;63;3;"voice"
119.4400;120.7900;55;7;"piano"
119.4400;120.7900;63;3;"piano"
119.4400;123.2400;58;10;"piano"
119.4400;122.0500;39;3;"piano"
120.7900;123.2400;62;2;"voice"
120.7900;123.2400;53;5;"piano"
120.7900;123.2400;62;2;"piano"
120.7900;123.2200;46;10;"piano"
123.2400;124.7400;62;2;"voice"
123.2400;124.7400;53;5;"piano"
123.2400;124.7400;58;10;"piano"
123.2400;124.7400;62;2;"piano"
123.2400;124.7400;46;10;"piano"
124.7400;125.7600;62;2;"voice"
124.7400;125.7600;58;10;"piano"
124.7400;125.7600;62;2;"piano"
124.7400;125.7600;46;10;"piano"
125.7600;126.8300;62;2;"voice"
125.7600;126.8400;62;2;"piano"
125.7600;127.6000;57;9;"piano"
125.7600;127.6000;42;6;"piano"
125.7600;127.5800;50;2;"piano"
126.8300;127.5800;60;0;"voice"
126.8300;127.5800;60;0;"piano"
127.5800;130.0000;58;10;"voice"
127.5800;129.9200;58;10;"piano"
127.5800;129.9200;55;7;"piano"
127.5800;129.9200;43;7;"piano"
127.5800;129.9200;50;2;"piano"
130.0000;131.3600;58;10;"voice"
130.0000;131.3600;55;7;"piano"
130.0000;131.3600;58;10;"piano"
130.0000;131.3600;43;7;"piano"
130.0000;131.3600;50;2;"piano"
131.3600;132.7900;58;10;"voice"
131.3600;132.8100;58;10;"piano"
131.3600;133.7200;54;6;"piano"
131.3600;133.7400;38;2;"piano"
131.3600;133.7400;48;0;"piano"
132.7900;133.7000;57;9;"voice"
132.7900;133.7000;57;9;"piano"
133.7000;135.4600;55;7;"voice"
133.7000;136.8600;55;7;"piano"
133.7000;136.7900;39;3;"piano"
133.7000;136.7900;46;10;"piano"
136.9400;138.1600;55;7;"piano"
136.9400;138.1600;58;10;"piano"
136.9400;138.1600;39;3;"piano"
136.9400;138.1600;46;10;"piano"
138.1600;139.7200;58;10;"piano"
138.1600;140.3000;54;6;"piano"
138.1600;140.3000;38;2;"piano"
138.1600;140.3000;48;0;"piano"
139.6900;140.2800;57;9;"piano"
140.2800;141.1300;55;7;"piano"
140.2800;141.1300;46;10;"piano"
140.2800;144.5800;39;3;"piano"
141.1200;141.9700;54;6;"piano"
141.1200;141.9700;45;9;"piano"
141.9600;143.0300;55;7;"piano"
141.9600;143.0300;43;7;"piano"
143.0200;144.5500;48;0;"piano"
143.0200;144.5500;45;9;"piano"
144.5400;147.2900;50;2;"piano"
144.5400;147.2900;38;2;"piano"
144.5400;147.2900;42;6;"piano"
149.5200;151.0800;59;11;"voice"
149.5200;151.0800;50;2;"piano"
149.5200;151.0800;55;7;"piano"
149.5200;151.0800;59;11;"piano"
149.5200;151.0800;43;7;"piano"
151.0800;152.0300;59;11;"voice"
151.0800;152.0500;55;7;"piano"
151.0800;152.0500;59;11;"piano"
151.0800;152.2700;50;2;"piano"
151.0800;152.0500;43;7;"piano"
152.0300;152.6800;57;9;"voice"
152.0300;152.6200;54;6;"piano"
152.0300;152.6200;57;9;"piano"
152.0300;152.6200;38;2;"piano"
152.6800;154.9400;57;9;"voice"
152.6800;154.9700;50;2;"piano"
152.6800;154.9700;54;6;"piano"
152.6800;154.9700;57;9;"piano"
152.6800;154.9700;38;2;"piano"
154.9400;156.2000;59;11;"voice"
154.9400;155.9700;53;5;"piano"
154.9400;155.9700;55;7;"piano"
154.9400;155.9700;59;11;"piano"
154.9400;155.9700;43;7;"piano"
156.2000;157.7300;60;0;"voice"
156.2000;157.7600;52;4;"piano"
156.2000;157.7300;55;7;"piano"
156.2000;157.7600;60;0;"piano"
156.2000;157.7600;36;0;"piano"
157.7300;158.4400;59;11;"voice"
157.7300;158.3600;50;2;"piano"
157.7300;158.3600;55;7;"piano"
157.7300;158.3600;59;11;"piano"
157.7300;158.3600;43;7;"piano"
158.4400;161.5000;59;11;"voice"
158.4400;161.5000;50;2;"piano"
158.4400;161.5000;55;7;"piano"
158.4400;161.5000;59;11;"piano"
158.4400;161.5000;43;7;"piano"
161.5000;162.9200;59;11;"voice"
161.5000;162.9200;50;2;"piano"
161.5000;162.9200;55;7;"piano"
161.5000;162.9200;59;11;"piano"
161.5000;162.9200;43;7;"piano"
162.9200;164.3900;59;11;"voice"
162.9200;164.4000;59;11;"piano"
162.9200;165.2800;54;6;"piano"
162.9200;165.2800;39;3;"piano"
162.9200;165.2000;47;11;"piano"
164.3900;165.2000;57;9;"voice"
164.3900;165.2000;57;9;"piano"
165.2000;166.7700;55;7;"voice"
165.2000;167.3200;55;7;"piano"
165.2000;167.3200;52;4;"piano"
165.2000;167.3200;40;4;"piano"
165.2000;167.3200;47;11;"piano"
166.7700;167.9600;57;9;"voice"
167.6000;169.4800;55;7;"piano"
167.6000;169.4800;59;11;"piano"
167.6000;169.4800;40;4;"piano"
167.6000;169.4800;47;11;"piano"
167.9800;169.4800;59;11;"voice"
169.4800;171.0900;59;11;"voice"
169.4800;171.1100;59;11;"piano"
169.4800;172.2000;50;2;"piano"
169.4800;172.2200;54;6;"piano"
169.4800;172.2400;38;2;"piano"
169.4800;172.2400;48;0;"piano"
171.0900;172.2000;57;9;"voice"
171.0900;172.2000;57;9;"piano"
172.2000;174.2800;55;7;"voice"
172.2000;175.0000;55;7;"piano"
172.2000;175.0000;50;2;"piano"
172.2000;174.6300;43;7;"piano"
172.2000;174.6300;47;11;"piano"
175.0800;176.7600;55;7;"piano"
175.0800;176.7600;59;11;"piano"
175.0800;176.7600;40;4;"piano"
175.0800;176.7600;47;11;"piano"
176.7600;178.1600;59;11;"piano"
176.7600;178.3900;54;6;"piano"
176.7600;178.1600;39;3;"piano"
176.7600;178.1600;47;11;"piano"
178.1500;180.0800;60;0;"piano"
178.1500;180.0800;38;2;"piano"
178.1500;180.0800;45;9;"piano"
180.1000;181.6600;54;6;"piano"
180.1000;181.6600;60;0;"piano"
180.1000;181.6600;38;2;"piano"
180.1000;181.6600;45;9;"piano"
181.6100;182.4500;50;2;"piano"
181.6100;182.4500;55;7;"piano"
181.6100;182.4500;59;11;"piano"
181.6100;182.4500;43;7;"piano"
181.6100;182.4500;47;11;"piano"
183.0400;184.8100;59;11;"piano"
183.0400;185.3600;50;2;"piano"
183.0400;185.3800;54;6;"piano"
183.0400;185.4000;38;2;"piano"
183.0400;185.4000;48;0;"piano"
184.7300;185.3600;57;9;"piano"
185.3600;189.2800;55;7;"piano"
185.3600;189.2800;50;2;"piano"
185.3600;186.7700;43;7;"piano"
185.3600;186.7700;47;11;"piano"
189.3600;190.8500;55;7;"piano"
189.3600;190.8500;59;11;"piano"
189.3600;190.8500;43;7;"piano"
189.3600;190.8500;50;2;"piano"
190.8500;191.7000;59;11;"piano"
190.8500;193.9800;50;2;"piano"
190.8500;194.0000;54;6;"piano"
190.8500;194.0200;38;2;"piano"
190.8500;194.0200;48;0;"piano"
191.6900;193.9800;57;9;"piano"
193.9800;197.4100;55;7;"piano"
193.9800;197.4100;50;2;"piano"
193.9800;195.7300;43;7;"piano"
193.9800;195.7300;47;11;"piano"
